TimeElapsed,time,territoryName,totalMandates,availableMandates,numParishes,numParishesApproved,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,votersPercentage,subscribedVoters,totalVoters,pre.blankVotes,pre.blankVotesPercentage,pre.nullVotes,pre.nullVotesPercentage,pre.votersPercentage,pre.subscribedVoters,pre.totalVoters,Party,Mandates,Percentage,validVotesPercentage,Votes,Hondt,FinalMandates
235,2019-10-07 00:05:01,Território Nacional,210,16,3092,3088,128360,2.55,87677,1.75,54.45,9227156,5024053,111410,2.1,85545,1.61,56.93,9323907,5307843,B.E.,17,9.67,10.1,485657,23,19
160,2019-10-06 22:50:01,Évora,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,PCTP/MRPP,0,1.25,1.29,922,0,0
200,2019-10-06 23:30:01,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,B.E.,0,8.47,8.89,10320,0,0
15,2019-10-06 20:25:02,Madeira,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,PCP-PEV,0,0.75,0.77,53,0,0
260,2019-10-07 00:30:02,Braga,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,L,0,0.68,0.72,3179,0,0
105,2019-10-06 21:55:01,Évora,0,3,69,68,1438,2.24,914,1.43,54.24,118211,64113,1202,1.63,934,1.27,59.93,122953,73691,B.E.,0,8.51,8.84,5458,0,0
220,2019-10-06 23:50:02,Vila Real,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,NC,0,0.17,0.18,171,0,0
250,2019-10-07 00:20:02,Bragança,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,PNR,0,0.27,0.28,172,0,0
245,2019-10-07 00:15:01,Leiria,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,CDS-PP,0,5.32,5.66,11905,0,0
190,2019-10-06 23:20:01,Guarda,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,L,0,0.49,0.51,373,0,0
125,2019-10-06 22:15:01,Porto,18,22,243,224,14873,2.32,11242,1.75,57.82,1107966,640624,12599,1.91,9799,1.49,59.59,1104375,658108,PPM,0,0.09,0.09,574,0,0
60,2019-10-06 21:10:01,Setúbal,0,18,55,23,899,2.43,533,1.44,52.14,70885,36962,696,1.67,505,1.22,57.8,71900,41560,PS,0,38.55,40.11,14250,9,9
240,2019-10-07 00:10:02,Bragança,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,PCTP/MRPP,0,0.49,0.51,313,0,0
235,2019-10-07 00:05:01,Faro,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,PDR,0,0.21,0.22,359,0,0
150,2019-10-06 22:40:02,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,JPP,0,0.48,0.51,587,0,0
235,2019-10-07 00:05:01,Leiria,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,MPT,0,0.3,0.32,667,0,0
50,2019-10-06 21:00:01,Coimbra,1,8,155,114,2927,3.55,1841,2.23,52.12,158205,82460,2393,2.61,1684,1.84,54.95,166856,91688,PS,1,42.55,45.16,35086,5,5
15,2019-10-06 20:25:02,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,PS,0,42.78,45.17,3140,5,5
75,2019-10-06 21:25:02,Bragança,0,3,226,216,880,2.02,1008,2.32,44.43,97941,43514,806,1.65,972,1.99,46.79,104615,48951,PPM,0,0.12,0.12,52,0,0
90,2019-10-06 21:40:02,Évora,0,3,69,66,1366,2.23,868,1.42,54.18,112972,61205,1138,1.62,905,1.29,59.94,117227,70269,PURP,0,0.19,0.2,115,0,0
215,2019-10-06 23:45:02,Braga,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,B.E.,2,8.88,9.33,41331,2,2
35,2019-10-06 20:45:02,Açores,0,5,156,47,727,5.38,189,1.4,37.15,36393,13520,579,3.66,275,1.74,43.57,36336,15831,PDR,0,0.11,0.12,15,0,0
150,2019-10-06 22:40:02,Porto,20,20,243,228,15904,2.31,11848,1.72,58.21,1181384,687690,13669,1.94,10475,1.48,59.93,1177141,705451,IL,0,1.31,1.37,9019,0,0
170,2019-10-06 23:00:01,Setúbal,7,11,55,46,6266,2.14,4677,1.6,53.47,546364,292130,5461,1.75,4733,1.52,58.15,536926,312204,NC,0,0.26,0.27,749,0,0
90,2019-10-06 21:40:02,Leiria,2,8,110,92,5554,3.76,3581,2.43,53.76,274523,147597,4595,2.89,3264,2.05,55.92,284246,158961,PTP,0,0.18,0.19,263,0,0
60,2019-10-06 21:10:01,Santarém,1,8,141,115,3698,2.89,2496,1.95,54.45,235365,128165,3081,2.16,2532,1.78,57.93,245717,142352,PURP,0,0.25,0.26,323,0,0
225,2019-10-06 23:55:01,Santarém,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,PPD/PSD,3,25.2,26.48,52141,3,3
20,2019-10-06 20:30:02,Viseu,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,PAN,0,1.68,1.77,962,0,0
140,2019-10-06 22:30:01,Bragança,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,IL,0,0.43,0.45,271,0,0
250,2019-10-07 00:20:02,Setúbal,12,6,55,54,7884,2.1,5730,1.53,53.5,700511,374752,6936,1.73,5906,1.47,58.12,689146,400500,PS,6,38.38,39.82,143813,9,9
215,2019-10-06 23:45:02,Coimbra,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,PDR,0,0.22,0.23,453,0,0
135,2019-10-06 22:25:01,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,PNR,0,0.31,0.32,200,0,0
100,2019-10-06 21:50:01,Leiria,3,7,110,100,6231,3.7,4121,2.45,54.14,310750,168236,5240,2.89,3699,2.04,56.35,321229,181028,CDS-PP,0,5.53,5.89,9301,0,0
35,2019-10-06 20:45:02,Bragança,0,3,226,96,268,1.91,323,2.3,42.88,32796,14064,265,1.64,321,1.99,45.24,35671,16138,PNR,0,0.17,0.18,24,0,0
125,2019-10-06 22:15:01,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,MPT,0,0.18,0.19,94,0,0
150,2019-10-06 22:40:02,Território Nacional,149,77,3092,3027,111726,2.62,76768,1.8,54.04,7880498,4258481,95957,2.13,73962,1.64,56.42,7986036,4505867,MAS,0,0.06,0.06,2466,0,0
250,2019-10-07 00:20:02,Lisboa,39,9,134,133,23176,2.16,15838,1.47,57.11,1881850,1074728,21600,1.92,16788,1.49,60.42,1862901,1125608,B.E.,4,9.76,10.13,104895,5,5
155,2019-10-06 22:45:01,Porto,26,14,243,235,18005,2.3,13170,1.68,58.47,1340833,783964,15731,1.96,11858,1.48,60.17,1335290,803491,IL,0,1.4,1.46,11007,0,0
160,2019-10-06 22:50:01,Aveiro,9,7,147,142,9785,3.03,5908,1.83,54.48,592281,322691,8419,2.49,5645,1.67,56.31,600896,338376,PURP,0,0.2,0.21,640,0,0
190,2019-10-06 23:20:01,Leiria,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,MPT,0,0.3,0.32,668,0,0
175,2019-10-06 23:05:01,Porto,30,10,243,240,19726,2.28,14297,1.65,58.55,1477483,865138,17383,1.96,13069,1.47,60.26,1473014,887586,PURP,0,0.2,0.21,1762,0,0
160,2019-10-06 22:50:01,Coimbra,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,CH,0,0.9,0.95,1836,0,0
35,2019-10-06 20:45:02,Madeira,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,PAN,0,0.85,0.87,60,0,0
190,2019-10-06 23:20:01,Leiria,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,B.E.,1,9.36,9.95,20920,1,1
250,2019-10-07 00:20:02,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,B.E.,0,5.24,5.37,6806,0,0
235,2019-10-07 00:05:01,Território Nacional,210,16,3092,3088,128360,2.55,87677,1.75,54.45,9227156,5024053,111410,2.1,85545,1.61,56.93,9323907,5307843,L,0,1.08,1.13,54310,2,1
125,2019-10-06 22:15:01,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,JPP,0,0.48,0.51,587,0,0
175,2019-10-06 23:05:01,Território Nacional,178,48,3092,3068,122130,2.6,83535,1.78,54.24,8675790,4705561,105275,2.12,80830,1.63,56.69,8770369,4971956,CH,0,1.29,1.35,60548,3,1
50,2019-10-06 21:00:01,Beja,0,3,75,70,1110,2.06,926,1.71,51.77,104307,54000,1011,1.6,966,1.53,57.57,109501,63043,PS,0,41.92,43.56,22637,2,2
180,2019-10-06 23:10:02,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,PPM,0,0.15,0.15,95,0,0
135,2019-10-06 22:25:01,Viseu,8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,4235,2.22,3632,1.9,51.28,371931,190712,PTP,0,0.13,0.14,239,0,0
85,2019-10-06 21:35:01,Évora,0,3,69,64,1095,2.17,722,1.43,54.2,93011,50416,901,1.54,737,1.26,59.96,97416,58414,PURP,0,0.18,0.19,91,0,0
75,2019-10-06 21:25:02,Bragança,0,3,226,216,880,2.02,1008,2.32,44.43,97941,43514,806,1.65,972,1.99,46.79,104615,48951,NC,0,0.19,0.2,83,0,0
190,2019-10-06 23:20:01,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,A,0,0.39,0.41,252,0,0
25,2019-10-06 20:35:02,Évora,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,NC,0,0.77,0.8,62,0,0
45,2019-10-06 20:55:01,Bragança,0,3,226,195,806,2.07,881,2.27,44.39,87609,38886,718,1.64,858,1.96,46.74,93459,43680,PCP-PEV,0,1.62,1.7,631,0,0
155,2019-10-06 22:45:01,Vila Real,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,PS,2,37.21,39.02,37306,2,2
15,2019-10-06 20:25:02,Setúbal,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,PS,0,40.35,41.5,1143,9,9
210,2019-10-06 23:40:01,Braga,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,PAN,0,2.56,2.69,11934,0,0
265,2019-10-07 00:35:01,Castelo Branco,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,B.E.,0,11.05,11.6,10352,0,0
105,2019-10-06 21:55:01,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,PS,2,40.71,42.33,26161,2,2
225,2019-10-06 23:55:01,Braga,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,R.I.R.,0,0.75,0.78,3469,0,0
55,2019-10-06 21:05:01,Évora,0,3,69,59,832,2.08,596,1.49,54.16,73842,39990,678,1.45,582,1.25,60.18,77584,46690,B.E.,0,7.94,8.23,3174,0,0
140,2019-10-06 22:30:01,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,PS,2,44.73,46.72,22909,2,2
165,2019-10-06 22:55:02,Vila Real,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,NC,0,0.17,0.18,171,0,0
250,2019-10-07 00:20:02,Braga,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,MAS,0,0.12,0.12,544,0,0
130,2019-10-06 22:20:02,Setúbal,4,14,55,37,4544,2.15,3350,1.58,54.79,386289,211665,3982,1.77,3460,1.54,59.24,380313,225290,R.I.R.,0,0.6,0.62,1261,0,0
170,2019-10-06 23:00:01,Território Nacional,178,48,3092,3064,121044,2.6,82947,1.78,54.21,8590689,4657392,104254,2.12,80237,1.63,56.66,8688031,4922760,PAN,2,3.18,3.33,148265,7,4
90,2019-10-06 21:40:02,Açores,1,4,156,133,3076,4.93,1000,1.6,35.98,173284,62351,2349,3.34,1219,1.73,40.87,172204,70372,IL,0,0.61,0.65,378,0,0
90,2019-10-06 21:40:02,Açores,1,4,156,133,3076,4.93,1000,1.6,35.98,173284,62351,2349,3.34,1219,1.73,40.87,172204,70372,MPT,0,0.38,0.4,234,0,0
245,2019-10-07 00:15:01,Setúbal,12,6,55,54,7884,2.1,5730,1.53,53.5,700511,374752,6936,1.73,5906,1.47,58.12,689146,400500,PCP-PEV,2,15.45,16.03,57900,3,3
30,2019-10-06 20:40:02,Faro,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,PPM,0,0.31,0.33,23,0,0
185,2019-10-06 23:15:01,Guarda,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,PS,2,37.55,39.66,28783,2,2
215,2019-10-06 23:45:02,Açores,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,PCP-PEV,0,2.45,2.61,2045,0,0
0,2019-10-06 20:10:02,Bragança,0,3,226,96,268,1.91,323,2.3,42.88,32796,14064,265,1.64,321,1.99,45.24,35671,16138,B.E.,0,5.01,5.23,704,0,0
175,2019-10-06 23:05:01,Faro,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,CDS-PP,0,3.81,3.99,6578,0,0
220,2019-10-06 23:50:02,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,CDS-PP,0,3.82,3.99,1955,0,0
180,2019-10-06 23:10:02,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,CH,0,0.7,0.74,858,0,0
75,2019-10-06 21:25:02,Portalegre,0,2,69,62,948,2.21,831,1.94,53.02,80778,42825,933,1.89,724,1.46,58.34,84810,49477,CH,0,2.72,2.84,1165,0,0
105,2019-10-06 21:55:01,Évora,0,3,69,68,1438,2.24,914,1.43,54.24,118211,64113,1202,1.63,934,1.27,59.93,122953,73691,PCP-PEV,0,19.65,20.4,12599,1,1
45,2019-10-06 20:55:01,Viseu,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,PDR,0,0.28,0.3,161,0,0
230,2019-10-07 00:00:02,Setúbal,11,7,55,53,7693,2.12,5528,1.53,53.74,673902,362157,6765,1.75,5700,1.48,58.34,661584,385964,MPT,0,0.28,0.29,1028,0,0
265,2019-10-07 00:35:01,Coimbra,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,PPM,0,0.12,0.13,245,0,0
50,2019-10-06 21:00:01,Faro,0,9,67,47,1906,3.03,1209,1.92,47.63,131945,62841,1669,2.38,1261,1.8,52.95,132236,70018,CH,0,2.04,2.14,1280,0,0
15,2019-10-06 20:25:02,Évora,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,IL,0,0.3,0.31,24,0,0
180,2019-10-06 23:10:02,Açores,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,PAN,0,2.65,2.83,2215,0,0
205,2019-10-06 23:35:02,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,PCP-PEV,1,22.8,23.71,14655,1,1
140,2019-10-06 22:30:01,Castelo Branco,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,R.I.R.,0,0.58,0.61,541,0,0
165,2019-10-06 22:55:02,Lisboa,25,23,134,118,18434,2.22,12535,1.51,56.61,1468406,831301,16962,1.95,13135,1.51,59.99,1451192,870623,PCTP/MRPP,0,0.84,0.87,6976,0,0
40,2019-10-06 20:50:01,Açores,0,5,156,47,727,5.38,189,1.4,37.15,36393,13520,579,3.66,275,1.74,43.57,36336,15831,IL,0,0.38,0.4,51,0,0
80,2019-10-06 21:30:01,Viseu,4,4,277,267,4329,2.77,3307,2.11,50.83,307852,156478,3675,2.18,3217,1.91,50.89,331443,168675,IL,0,0.5,0.52,781,0,0
220,2019-10-06 23:50:02,Lisboa,39,9,134,132,22963,2.15,15721,1.47,57.07,1867901,1065997,21416,1.92,16667,1.49,60.39,1849653,1116978,CDS-PP,2,4.34,4.51,46304,2,2
155,2019-10-06 22:45:01,Setúbal,6,12,55,43,5501,2.16,4073,1.6,54.47,467643,254703,4758,1.76,4214,1.56,58.95,459341,270790,B.E.,1,12.03,12.5,30634,2,2
40,2019-10-06 20:50:01,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,A,0,0.98,1.04,45,0,0
140,2019-10-06 22:30:01,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,PCTP/MRPP,0,0.55,0.58,671,0,0
85,2019-10-06 21:35:01,Viseu,4,4,277,269,4422,2.78,3351,2.11,50.77,313505,159172,3759,2.19,3266,1.9,50.88,337268,171598,JPP,0,0.06,0.07,102,0,0
215,2019-10-06 23:45:02,Setúbal,10,8,55,52,7511,2.13,5422,1.54,53.58,657503,352316,6587,1.75,5575,1.48,58.22,646295,376244,PCP-PEV,2,15.26,15.84,53759,3,3
210,2019-10-06 23:40:01,Guarda,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,PNR,0,0.22,0.23,165,0,0
20,2019-10-06 20:30:02,Braga,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,B.E.,0,5.98,6.38,1835,1,2
120,2019-10-06 22:10:01,Viseu,8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,4235,2.22,3632,1.9,51.28,371931,190712,CH,0,0.97,1.02,1722,0,0
55,2019-10-06 21:05:01,Lisboa,0,48,134,29,1040,3.09,696,2.07,56.88,59191,33667,880,2.47,655,1.84,59.52,59867,35632,PTP,0,0.14,0.15,48,0,0
250,2019-10-07 00:20:02,Território Nacional,211,15,3092,3090,128766,2.55,87988,1.74,54.44,9267715,5045398,111765,2.1,85872,1.61,56.93,9364717,5331009,PCTP/MRPP,0,0.68,0.71,34259,1,0
100,2019-10-06 21:50:01,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,PAN,0,1.97,2.05,1269,0,0
20,2019-10-06 20:30:02,Viseu,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,PPD/PSD,0,36.85,38.69,21054,4,4
145,2019-10-06 22:35:01,Viseu,8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,4235,2.22,3632,1.9,51.28,371931,190712,PS,4,35.35,37.17,62813,4,4
180,2019-10-06 23:10:02,Castelo Branco,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,IL,0,0.58,0.61,543,0,0
15,2019-10-06 20:25:02,Évora,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,PPD/PSD,0,14.08,14.52,1132,0,0
205,2019-10-06 23:35:02,Leiria,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,PCTP/MRPP,0,0.73,0.78,1629,0,0
225,2019-10-06 23:55:01,Castelo Branco,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,PCTP/MRPP,0,0.74,0.78,694,0,0
110,2019-10-06 22:00:02,Porto,14,26,243,217,13357,2.34,10372,1.82,57.45,994232,571173,11137,1.9,8876,1.51,59.21,991352,586966,PPM,0,0.09,0.09,511,0,0
200,2019-10-06 23:30:01,Bragança,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,PCTP/MRPP,0,0.49,0.51,313,0,0
80,2019-10-06 21:30:01,Bragança,0,3,226,217,885,2.02,1017,2.32,44.43,98567,43790,814,1.65,978,1.99,46.77,105284,49245,PDR,0,0.18,0.19,79,0,0
165,2019-10-06 22:55:02,Braga,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,R.I.R.,0,0.75,0.78,3469,0,0
165,2019-10-06 22:55:02,Açores,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,PS,3,40.06,42.76,33472,3,3
95,2019-10-06 21:45:02,Setúbal,1,17,55,28,2239,2.34,1527,1.6,53.56,178498,95605,1801,1.77,1587,1.56,58.21,174789,101741,MPT,0,0.29,0.31,282,0,0
30,2019-10-06 20:40:02,Porto,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,CDS-PP,0,3.33,3.47,385,1,1
35,2019-10-06 20:45:02,Território Nacional,0,226,3092,918,7225,2.49,6868,2.37,50.63,573021,290114,6226,1.91,6271,1.92,51.97,626876,325776,A,0,0.48,0.51,1399,1,0
205,2019-10-06 23:35:02,Santarém,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,IL,0,0.78,0.82,1605,0,0
40,2019-10-06 20:50:01,Évora,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,PS,0,44.48,45.89,3577,2,2
115,2019-10-06 22:05:02,Guarda,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,PCTP/MRPP,0,0.47,0.5,363,0,0
155,2019-10-06 22:45:01,Évora,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,R.I.R.,0,0.45,0.47,334,0,0
155,2019-10-06 22:45:01,Coimbra,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,PS,5,39.02,41.19,79590,5,5
140,2019-10-06 22:30:01,Coimbra,5,4,155,154,6229,3.44,3577,1.97,52.72,343845,181289,5328,2.7,3294,1.67,55.46,355353,197073,PAN,0,2.6,2.75,4715,0,0
130,2019-10-06 22:20:02,Braga,13,6,347,340,13859,3.11,7718,1.73,59.86,745422,446232,10252,2.26,5855,1.29,60.19,755085,454461,R.I.R.,0,0.75,0.79,3346,0,0
155,2019-10-06 22:45:01,Braga,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,A,0,0.47,0.49,2182,0,0
155,2019-10-06 22:45:01,Território Nacional,163,63,3092,3045,115597,2.61,79534,1.79,53.99,8214906,4435382,99488,2.12,76666,1.63,56.45,8316249,4694642,B.E.,12,9.5,9.94,421422,23,19
265,2019-10-07 00:35:01,Guarda,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,PNR,0,0.22,0.23,165,0,0
160,2019-10-06 22:50:01,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,PAN,0,1.97,2.05,1269,0,0
190,2019-10-06 23:20:01,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,MPT,0,0.36,0.37,465,0,0
195,2019-10-06 23:25:02,Faro,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,PPD/PSD,2,22.39,23.47,38283,3,3
35,2019-10-06 20:45:02,Castelo Branco,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,PCP-PEV,0,3.9,4.11,977,0,0
265,2019-10-07 00:35:01,Guarda,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,CDS-PP,0,4.99,5.27,3823,0,0
120,2019-10-06 22:10:01,Aveiro,5,11,147,121,7282,3.05,4415,1.85,53.9,443403,238980,6345,2.52,4326,1.72,55.81,451203,251832,L,0,0.64,0.67,1519,0,0
150,2019-10-06 22:40:02,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,CDS-PP,0,2.3,2.39,1480,0,0
180,2019-10-06 23:10:02,Aveiro,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,IL,0,1.02,1.07,3582,0,0
195,2019-10-06 23:25:02,Porto,31,9,243,241,20361,2.29,14624,1.65,58.71,1512448,887919,17955,1.97,13394,1.47,60.39,1507259,910159,PCTP/MRPP,0,0.55,0.57,4843,0,0
255,2019-10-07 00:25:01,Açores,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,PPD/PSD,2,30.21,32.26,25249,2,2
185,2019-10-06 23:15:01,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,CDS-PP,0,3.82,3.99,1955,0,0
175,2019-10-06 23:05:01,Açores,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,IL,0,0.68,0.73,568,0,0
85,2019-10-06 21:35:01,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,PNR,0,0.31,0.32,200,0,0
150,2019-10-06 22:40:02,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,PTP,0,0.12,0.12,61,0,0
